,Date,Actual,Forecast,Surprise
534,2012-06-18,0.7,1.1,-0.40000000000000013
533,2012-06-17,0.7,1.1,-0.40000000000000013
532,2012-06-16,0.7,1.1,-0.40000000000000013
531,2012-06-15,0.7,1.1,-0.40000000000000013
530,2012-06-14,0.7,1.1,-0.40000000000000013
529,2012-06-13,0.7,1.1,-0.40000000000000013
528,2012-06-12,1.9,2.1,-0.20000000000000018
527,2012-06-11,1.9,2.1,-0.20000000000000018
526,2012-06-10,1.9,2.1,-0.20000000000000018
525,2012-06-09,1.9,2.1,-0.20000000000000018
524,2012-06-08,1.9,2.1,-0.20000000000000018
523,2012-06-07,1.9,2.1,-0.20000000000000018
522,2012-06-06,1.9,2.1,-0.20000000000000018
521,2012-06-05,1.9,2.1,-0.20000000000000018
520,2012-06-04,1.9,2.1,-0.20000000000000018
519,2012-06-03,1.9,2.1,-0.20000000000000018
518,2012-06-02,1.9,2.1,-0.20000000000000018
517,2012-06-01,1.9,2.1,-0.20000000000000018
516,2012-05-31,1.9,2.1,-0.20000000000000018
515,2012-05-30,1.9,2.1,-0.20000000000000018
514,2012-05-29,1.9,2.1,-0.20000000000000018
513,2012-05-28,1.9,2.1,-0.20000000000000018
512,2012-05-27,1.9,2.1,-0.20000000000000018
511,2012-05-26,1.9,2.1,-0.20000000000000018
510,2012-05-25,1.9,2.1,-0.20000000000000018
509,2012-05-24,1.9,2.1,-0.20000000000000018
508,2012-05-23,1.9,2.1,-0.20000000000000018
507,2012-05-22,1.9,2.1,-0.20000000000000018
506,2012-05-21,1.9,2.1,-0.20000000000000018
505,2012-05-20,1.9,2.1,-0.20000000000000018
504,2012-05-19,1.9,2.1,-0.20000000000000018
503,2012-05-18,1.9,2.1,-0.20000000000000018
502,2012-05-17,1.9,2.1,-0.20000000000000018
501,2012-05-16,1.9,2.1,-0.20000000000000018
500,2012-05-15,1.9,2.1,-0.20000000000000018
499,2012-05-14,1.9,2.1,-0.20000000000000018
498,2012-05-13,1.9,2.1,-0.20000000000000018
497,2012-05-12,1.9,2.1,-0.20000000000000018
496,2012-05-11,1.9,2.1,-0.20000000000000018
495,2012-05-10,2.3,,
494,2012-05-09,2.3,,
493,2012-05-08,2.3,,
492,2012-05-07,2.3,,
491,2012-05-06,2.3,,
490,2012-05-05,2.3,,
489,2012-05-04,2.3,,
488,2012-05-03,2.3,,
487,2012-05-02,2.3,,
486,2012-05-01,2.3,,
485,2012-04-30,2.3,,
484,2012-04-29,2.3,,
483,2012-04-28,2.3,,
482,2012-04-27,2.3,,
481,2012-04-26,2.3,,
480,2012-04-25,2.3,,
479,2012-04-24,2.3,,
478,2012-04-23,2.3,,
477,2012-04-22,2.3,,
476,2012-04-21,2.3,,
475,2012-04-20,2.3,,
474,2012-04-19,2.3,,
473,2012-04-18,2.3,,
472,2012-04-17,2.3,,
471,2012-04-16,2.3,,
470,2012-04-15,2.3,,
469,2012-04-14,2.3,,
468,2012-04-13,2.3,,
467,2012-04-12,2.3,,
466,2012-04-11,2.3,,
465,2012-04-10,2.3,,
464,2012-04-09,2.3,,
463,2012-04-08,2.3,,
462,2012-04-07,2.3,,
461,2012-04-06,2.3,,
460,2012-04-05,2.3,,
459,2012-04-04,2.3,,
458,2012-04-03,2.3,,
457,2012-04-02,2.3,,
456,2012-04-01,2.3,,
455,2012-03-31,2.8,,
454,2012-03-30,2.8,,
453,2012-03-29,2.8,,
452,2012-03-28,2.8,,
451,2012-03-27,2.8,,
450,2012-03-26,2.8,,
449,2012-03-25,2.8,,
448,2012-03-24,2.8,,
447,2012-03-23,2.8,,
446,2012-03-22,2.8,,
445,2012-03-21,2.8,,
444,2012-03-20,2.8,,
443,2012-03-19,2.8,,
442,2012-03-18,2.8,,
441,2012-03-17,2.8,,
440,2012-03-16,2.8,,
439,2012-03-15,2.8,,
438,2012-03-14,2.8,,
437,2012-03-13,2.8,,
436,2012-03-12,2.8,,
435,2012-03-11,2.8,,
434,2012-03-10,2.8,,
433,2012-03-09,2.8,,
432,2012-03-08,2.8,,
431,2012-03-07,2.8,,
430,2012-03-06,2.8,,
429,2012-03-05,2.8,,
428,2012-03-04,2.8,,
427,2012-03-03,2.8,,
426,2012-03-02,2.8,,
425,2012-03-01,2.8,,
424,2012-02-29,3.1,,
423,2012-02-28,3.1,,
422,2012-02-27,3.1,,
421,2012-02-26,3.1,,
420,2012-02-25,3.1,,
419,2012-02-24,3.1,,
418,2012-02-23,3.1,,
417,2012-02-22,3.1,,
416,2012-02-21,3.1,,
415,2012-02-20,3.1,,
414,2012-02-19,3.1,,
413,2012-02-18,3.1,,
412,2012-02-17,3.1,,
411,2012-02-16,3.1,,
410,2012-02-15,3.1,,
409,2012-02-14,3.1,,
408,2012-02-13,3.1,,
407,2012-02-12,3.1,,
406,2012-02-11,3.1,,
405,2012-02-10,3.1,,
404,2012-02-09,3.1,,
403,2012-02-08,3.1,,
402,2012-02-07,3.1,,
401,2012-02-06,3.1,,
400,2012-02-05,3.1,,
399,2012-02-04,3.1,,
398,2012-02-03,3.1,,
397,2012-02-02,3.1,,
396,2012-02-01,3.1,,
395,2012-01-31,3.3,,
394,2012-01-30,3.3,,
393,2012-01-29,3.3,,
392,2012-01-28,3.3,,
391,2012-01-27,3.3,,
390,2012-01-26,3.3,,
389,2012-01-25,3.3,,
388,2012-01-24,3.3,,
387,2012-01-23,3.3,,
386,2012-01-22,3.3,,
385,2012-01-21,3.3,,
384,2012-01-20,3.3,,
383,2012-01-19,3.3,,
382,2012-01-18,3.3,,
381,2012-01-17,3.3,,
380,2012-01-16,3.3,,
379,2012-01-15,3.3,,
378,2012-01-14,3.3,,
377,2012-01-13,3.3,,
376,2012-01-12,3.3,,
375,2012-01-11,3.3,,
374,2012-01-10,3.3,,
373,2012-01-09,3.3,,
372,2012-01-08,3.3,,
371,2012-01-07,3.3,,
370,2012-01-06,3.3,,
369,2012-01-05,3.3,,
368,2012-01-04,3.3,,
367,2012-01-03,3.3,,
366,2012-01-02,3.3,,
365,2012-01-01,3.3,,
364,2011-12-31,3.7,,
363,2011-12-30,3.7,,
362,2011-12-29,3.7,,
361,2011-12-28,3.7,,
360,2011-12-27,3.7,,
359,2011-12-26,3.7,,
358,2011-12-25,3.7,,
357,2011-12-24,3.7,,
356,2011-12-23,3.7,,
355,2011-12-22,3.7,,
354,2011-12-21,3.7,,
353,2011-12-20,3.7,,
352,2011-12-19,3.7,,
351,2011-12-18,3.7,,
350,2011-12-17,3.7,,
349,2011-12-16,3.7,,
348,2011-12-15,3.7,,
347,2011-12-14,3.7,,
346,2011-12-13,3.7,,
345,2011-12-12,3.7,,
344,2011-12-11,3.7,,
343,2011-12-10,3.7,,
342,2011-12-09,3.7,,
341,2011-12-08,3.7,,
340,2011-12-07,3.7,,
339,2011-12-06,3.7,,
338,2011-12-05,3.7,,
337,2011-12-04,3.7,,
336,2011-12-03,3.7,,
335,2011-12-02,3.7,,
334,2011-12-01,3.7,,
333,2011-11-30,3.8,,
332,2011-11-29,3.8,,
331,2011-11-28,3.8,,
330,2011-11-27,3.8,,
329,2011-11-26,3.8,,
328,2011-11-25,3.8,,
327,2011-11-24,3.8,,
326,2011-11-23,3.8,,
325,2011-11-22,3.8,,
324,2011-11-21,3.8,,
323,2011-11-20,3.8,,
322,2011-11-19,3.8,,
321,2011-11-18,3.8,,
320,2011-11-17,3.8,,
319,2011-11-16,3.8,,
318,2011-11-15,3.8,,
317,2011-11-14,3.8,,
316,2011-11-13,3.8,,
315,2011-11-12,3.8,,
314,2011-11-11,3.8,,
313,2011-11-10,3.8,,
312,2011-11-09,3.8,,
311,2011-11-08,3.8,,
310,2011-11-07,3.8,,
309,2011-11-06,3.8,,
308,2011-11-05,3.8,,
307,2011-11-04,3.8,,
306,2011-11-03,3.8,,
305,2011-11-02,3.8,,
304,2011-11-01,3.8,,
303,2011-10-31,4.5,,
302,2011-10-30,4.5,,
301,2011-10-29,4.5,,
300,2011-10-28,4.5,,
299,2011-10-27,4.5,,
298,2011-10-26,4.5,,
297,2011-10-25,4.5,,
296,2011-10-24,4.5,,
295,2011-10-23,4.5,,
294,2011-10-22,4.5,,
293,2011-10-21,4.5,,
292,2011-10-20,4.5,,
291,2011-10-19,4.5,,
290,2011-10-18,4.5,,
289,2011-10-17,4.5,,
288,2011-10-16,4.5,,
287,2011-10-15,4.5,,
286,2011-10-14,4.5,,
285,2011-10-13,4.5,,
284,2011-10-12,4.5,,
283,2011-10-11,4.5,,
282,2011-10-10,4.5,,
281,2011-10-09,4.5,,
280,2011-10-08,4.5,,
279,2011-10-07,4.5,,
278,2011-10-06,4.5,,
277,2011-10-05,4.5,,
276,2011-10-04,4.5,,
275,2011-10-03,4.5,,
274,2011-10-02,4.5,,
273,2011-10-01,4.5,,
272,2011-09-30,4.4,,
271,2011-09-29,4.4,,
270,2011-09-28,4.4,,
269,2011-09-27,4.4,,
268,2011-09-26,4.4,,
267,2011-09-25,4.4,,
266,2011-09-24,4.4,,
265,2011-09-23,4.4,,
264,2011-09-22,4.4,,
263,2011-09-21,4.4,,
262,2011-09-20,4.4,,
261,2011-09-19,4.4,,
260,2011-09-18,4.4,,
259,2011-09-17,4.4,,
258,2011-09-16,4.4,,
257,2011-09-15,4.4,,
256,2011-09-14,4.4,,
255,2011-09-13,4.4,,
254,2011-09-12,4.4,,
253,2011-09-11,4.4,,
252,2011-09-10,4.4,,
251,2011-09-09,4.4,,
250,2011-09-08,4.4,,
249,2011-09-07,4.4,,
248,2011-09-06,4.4,,
247,2011-09-05,4.4,,
246,2011-09-04,4.4,,
245,2011-09-03,4.4,,
244,2011-09-02,4.4,,
243,2011-09-01,4.4,,
242,2011-08-31,4.4,,
241,2011-08-30,4.4,,
240,2011-08-29,4.4,,
239,2011-08-28,4.4,,
238,2011-08-27,4.4,,
237,2011-08-26,4.4,,
236,2011-08-25,4.4,,
235,2011-08-24,4.4,,
234,2011-08-23,4.4,,
233,2011-08-22,4.4,,
232,2011-08-21,4.4,,
231,2011-08-20,4.4,,
230,2011-08-19,4.4,,
229,2011-08-18,4.4,,
228,2011-08-17,4.4,,
227,2011-08-16,4.4,,
226,2011-08-15,4.4,,
225,2011-08-14,4.4,,
224,2011-08-13,4.4,,
223,2011-08-12,4.4,,
222,2011-08-11,4.4,,
221,2011-08-10,4.4,,
220,2011-08-09,4.4,,
219,2011-08-08,4.4,,
218,2011-08-07,4.4,,
217,2011-08-06,4.4,,
216,2011-08-05,4.4,,
215,2011-08-04,4.4,,
214,2011-08-03,4.4,,
213,2011-08-02,4.4,,
212,2011-08-01,4.4,,
211,2011-07-31,4.4,,
210,2011-07-30,4.4,,
209,2011-07-29,4.4,,
208,2011-07-28,4.4,,
207,2011-07-27,4.4,,
206,2011-07-26,4.4,,
205,2011-07-25,4.4,,
204,2011-07-24,4.4,,
203,2011-07-23,4.4,,
202,2011-07-22,4.4,,
201,2011-07-21,4.4,,
200,2011-07-20,4.4,,
199,2011-07-19,4.4,,
198,2011-07-18,4.4,,
197,2011-07-17,4.4,,
196,2011-07-16,4.4,,
195,2011-07-15,4.4,,
194,2011-07-14,4.4,,
193,2011-07-13,4.4,,
192,2011-07-12,4.4,,
191,2011-07-11,4.4,,
190,2011-07-10,4.4,,
189,2011-07-09,4.4,,
188,2011-07-08,4.4,,
187,2011-07-07,4.4,,
186,2011-07-06,4.4,,
185,2011-07-05,4.4,,
184,2011-07-04,4.4,,
183,2011-07-03,4.4,,
182,2011-07-02,4.4,,
181,2011-07-01,4.4,,
180,2011-06-30,4.1,,
179,2011-06-29,4.1,,
178,2011-06-28,4.1,,
177,2011-06-27,4.1,,
176,2011-06-26,4.1,,
175,2011-06-25,4.1,,
174,2011-06-24,4.1,,
173,2011-06-23,4.1,,
172,2011-06-22,4.1,,
171,2011-06-21,4.1,,
170,2011-06-20,4.1,,
169,2011-06-19,4.1,,
168,2011-06-18,4.1,,
167,2011-06-17,4.1,,
166,2011-06-16,4.1,,
165,2011-06-15,4.1,,
164,2011-06-14,4.1,,
163,2011-06-13,4.1,,
162,2011-06-12,4.1,,
161,2011-06-11,4.1,,
160,2011-06-10,4.1,,
159,2011-06-09,4.1,,
158,2011-06-08,4.1,,
157,2011-06-07,4.1,,
156,2011-06-06,4.1,,
155,2011-06-05,4.1,,
154,2011-06-04,4.1,,
153,2011-06-03,4.1,,
152,2011-06-02,4.1,,
151,2011-06-01,4.1,,
150,2011-05-31,4.0,,
149,2011-05-30,4.0,,
148,2011-05-29,4.0,,
147,2011-05-28,4.0,,
146,2011-05-27,4.0,,
145,2011-05-26,4.0,,
144,2011-05-25,4.0,,
143,2011-05-24,4.0,,
142,2011-05-23,4.0,,
141,2011-05-22,4.0,,
140,2011-05-21,4.0,,
139,2011-05-20,4.0,,
138,2011-05-19,4.0,,
137,2011-05-18,4.0,,
136,2011-05-17,4.0,,
135,2011-05-16,4.0,,
134,2011-05-15,4.0,,
133,2011-05-14,4.0,,
132,2011-05-13,4.0,,
131,2011-05-12,4.0,,
130,2011-05-11,4.0,,
129,2011-05-10,4.0,,
128,2011-05-09,4.0,,
127,2011-05-08,4.0,,
126,2011-05-07,4.0,,
125,2011-05-06,4.0,,
124,2011-05-05,4.0,,
123,2011-05-04,4.0,,
122,2011-05-03,4.0,,
121,2011-05-02,4.0,,
120,2011-05-01,4.0,,
119,2011-04-30,3.9,,
118,2011-04-29,3.9,,
117,2011-04-28,3.9,,
116,2011-04-27,3.9,,
115,2011-04-26,3.9,,
114,2011-04-25,3.9,,
113,2011-04-24,3.9,,
112,2011-04-23,3.9,,
111,2011-04-22,3.9,,
110,2011-04-21,3.9,,
109,2011-04-20,3.9,,
108,2011-04-19,3.9,,
107,2011-04-18,3.9,,
106,2011-04-17,3.9,,
105,2011-04-16,3.9,,
104,2011-04-15,3.9,,
103,2011-04-14,3.9,,
102,2011-04-13,3.9,,
101,2011-04-12,3.9,,
100,2011-04-11,3.9,,
99,2011-04-10,3.9,,
98,2011-04-09,3.9,,
